detector-Id,latitude,longitude,detector-type,lane-id,lane-name
DMDS38 - I-35 NB @ South of Corp,41670052,-93579950,Microwave Radar,3,DMDS38-NB RL
DMDS38 - I-35 SB @ South of Corp,41670052,-93579950,Microwave Radar,4,DMDS38-SB RL
DMDS38 - I-35 SB @ South of Corp,41670052,-93579950,Microwave Radar,3,DMDS38-SB CRL
DMDS38 - I-35 SB @ South of Corp,41670052,-93579950,Microwave Radar,2,DMDS38-SB CLL
DMDS38 - I-35 SB @ South of Corp,41670052,-93579950,Microwave Radar,1,DMDS38-SB LL
DMDS38 - I-35 NB Off Ramp @ Corp,41670052,-93579950,Microwave Radar,1,DMDS38-NB EX
DMDS39 - I-80 WB @ Hubbel Ave On,41662088,-93493696,Microwave Radar,2,DMDS39-EB EX RL
DMDS39 - I-80 WB @ Hubbel Ave On,41662088,-93493696,Microwave Radar,1,DMDS39-EB EX LL
DMDS39 - I-80 WB @ Hubbel Ave On,41662088,-93493696,Microwave Radar,3,DMDS39-EB RL
DMDS39 - I-80 WB @ Hubbel Ave On,41662088,-93493696,Microwave Radar,2,DMDS39-EB CL
DMDS44 - I-80 EB @ US 65 West Ju,41660150,-93522467,Microwave Radar,1,DMDS44-EB LL
DMDS44 - I-80 EB @ US 65 West Ju,41660150,-93522467,Microwave Radar,2,DMDS44-EB CL
DMDS44 - I-80 EB @ US 65 West Ju,41660150,-93522467,Microwave Radar,3,DMDS44-EB RL
DMDS44 - I-80 WB @ US 65 West Ju,41660150,-93522467,Microwave Radar,3,DMDS44-WB RL
DMDS44 - I-80 WB @ US 65 West Ju,41660150,-93522467,Microwave Radar,2,DMDS44-WB CL
DMDS44 - I-80 WB @ US 65 West Ju,41660150,-93522467,Microwave Radar,1,DMDS44-WB LL
DMDS44 - I-80 WB Off Ramp @ US 6,41660150,-93522467,Microwave Radar,1,DMDS44-WB EX
DMDS45 - US 65 NB Off Ramp @ I-8,41655717,-93518117,Microwave Radar,2,DMDS45-NBEX RL
DMDS45 - US 65 NB Off Ramp @ I-8,41655717,-93518117,Microwave Radar,1,DMDS45-NBEX LL
DMDS45 - US 65 SB @ South of I-8,41655717,-93518117,Microwave Radar,1,DMDS45-SB LL
DMDS45 - US 65 NB @ South of I-8,41655717,-93518117,Microwave Radar,1,DMDS45-NB
DMDS45 - US 65 SB On Ramp @ I-80,41655717,-93518117,Microwave Radar,1,DMDS45-SB EN
DMDS46 - US 65 NB @ NE 46th Ave,41643664,-93509757,Microwave Radar,2,DMDS46-NB RL
DMDS46 - US 65 NB @ NE 46th Ave,41643664,-93509757,Microwave Radar,1,DMDS46-NB LL
DMDS46 - US 65 SB @ NE 46th Ave,41643664,-93509757,Microwave Radar,1,DMDS46-SB LL
DMDS46 - US 65 SB @ NE 46th Ave,41643664,-93509757,Microwave Radar,2,DMDS46-SB RL
DMDS47 - US 65 NB @ North of Uni,41604867,-93496700,Microwave Radar,1,DMDS47-NB LL
DMDS47 - US 65 NB @ North of Uni,41604867,-93496700,Microwave Radar,2,DMDS47-NB RL
DMDS47 - US 65 SB @ North of Uni,41604867,-93496700,Microwave Radar,2,DMDS47-SB RL
DMDS47 - US 65 SB @ North of Uni,41604867,-93496700,Microwave Radar,1,DMDS47-SB LL
DMDS48 - US 65 NB @ Vandalia Rd ,41577483,-93513733,Microwave Radar,1,DMDS48-NB LL
DMDS48 - US 65 NB @ Vandalia Rd ,41577483,-93513733,Microwave Radar,2,DMDS48-NB RL
DMDS48 - US 65 SB @ Vandalia Rd ,41577483,-93513733,Microwave Radar,2,DMDS48-SB RL
DMDS48 - US 65 SB @ Vandalia Rd ,41577483,-93513733,Microwave Radar,1,DMDS48-SB LL
DMDS48 - US 65 NB On Ramp @ Vand,41577483,-93513733,Microwave Radar,1,DMDS48-NB EX
DMDS48 - US 65 SB Off Ramp @ Van,41577483,-93513733,Microwave Radar,1,DMDS48-SB EX
DMDS50 - US 65 NB @ Army Post Rd,41525433,-93519783,Microwave Radar,1,DMDS50-NB LL
DMDS50 - US 65 NB @ Army Post Rd,41525433,-93519783,Microwave Radar,2,DMDS50-NB RL
DMDS50 - US 65 SB @ Army Post Rd,41525433,-93519783,Microwave Radar,2,DMDS50-SB RL
DMDS50 - US 65 SB @ Army Post Rd,41525433,-93519783,Microwave Radar,1,DMDS50-SB LL
DMDS51 - US 65 NB @ Army Post Rd,41519417,-93519383,Microwave Radar,2,DMDS51-NB RL
DMDS51 - US 65 NB @ Army Post Rd,41519417,-93519383,Microwave Radar,1,DMDS51-NB LL
DMDS51 - US 65 SB @ Army Post Rd,41519417,-93519383,Microwave Radar,1,DMDS51-SB LL
DMDS51 - US 65 SB @ Army Post Rd,41519417,-93519383,Microwave Radar,2,DMDS51-SB RL
DMDS51 - US 65 NB Off Ramp @ Arm,41519417,-93519383,Microwave Radar,1,DMDS51-NB EX
DMDS51 - US 65 SB On Ramp @ Army,41519417,-93519383,Microwave Radar,1,DMDS51-SB EN
DMDS52 - US 65 NB @ US 69 NB On ,41508233,-93564650,Microwave Radar,1,DMDS52-NB LL
DMDS52 - US 65 NB @ US 69 NB On ,41508233,-93564650,Microwave Radar,2,DMDS52-NB RL
DMDS52 - US 65 SB @ US 69 NB Off,41508233,-93564650,Microwave Radar,2,DMDS52-SB RL
DMDS52 - US 65 SB @ US 69 NB Off,41508233,-93564650,Microwave Radar,1,DMDS52-SB LL
DMDS52 - US 65 NB On Ramp @ US 6,41508233,-93564650,Microwave Radar,1,DMDS52-NB EN
DMDS52 - US 65 SB Off Ramp @ US ,41508233,-93564650,Microwave Radar,1,DMDS52-SB EX
DMDS53 - IA 5 SB @ US 69 NB Off ,41506000,-93571017,Microwave Radar,3,DMDS53-SB RL
DMDS53 - IA 5 SB @ US 69 NB Off ,41506000,-93571017,Microwave Radar,2,DMDS53-SB CL
DMDS53 - IA 5 SB @ US 69 NB Off ,41506000,-93571017,Microwave Radar,1,DMDS53-SB LL
DMDS53 - IA 5 NB @ US 69 NB On R,41506000,-93571017,Microwave Radar,1,DMDS53-NB LL
DMDS53 - IA 5 NB @ US 69 NB On R,41506000,-93571017,Microwave Radar,2,DMDS53-NB CL
DMDS53 - IA 5 NB @ US 69 NB On R,41506000,-93571017,Microwave Radar,3,DMDS53-NB RL
DMDS53 - IA 5 SB Off Ramp @ US 6,41506000,-93571017,Microwave Radar,1,DMDS53-SB EX
DMDS53 - IA 5 NB On Ramp @ US 69,41506000,-93571017,Microwave Radar,1,DMDS53-NB EN
DMDS54 - IA 5 SB @ SW 9th St On ,41497950,-93617867,Microwave Radar,2,DMDS54-SB RL
DMDS54 - IA 5 SB @ SW 9th St On ,41497950,-93617867,Microwave Radar,1,DMDS54-SB LL
DMDS54 - IA 5 NB @ SW 9th St Off,41497950,-93617867,Microwave Radar,1,DMDS54-NB LL
DMDS54 - IA 5 NB @ SW 9th St Off,41497950,-93617867,Microwave Radar,2,DMDS54-NB RL
DMDS54 - IA 5 SB On Ramp @ SW 9t,41497950,-93617867,Microwave Radar,1,DMDS54-SB EN
DMDS54 - IA 5 NB Off Ramp @ SW 9,41497950,-93617867,Microwave Radar,1,DMDS54-NB EX
DMDS55 - IA 5 SB @ Fleur Dr Off ,41510567,-93651883,Microwave Radar,2,DMDS55-SB RL
DMDS55 - IA 5 SB @ Fleur Dr Off ,41510567,-93651883,Microwave Radar,1,DMDS55-SB LL
DMDS55 - IA 5 NB @ Fleur Dr SB O,41510567,-93651883,Microwave Radar,1,DMDS55-NB LL
DMDS55 - IA 5 NB @ Fleur Dr SB O,41510567,-93651883,Microwave Radar,2,DMDS55-NB RL
DMDS55 - IA 5 SB Off Ramp @ Fleu,41510567,-93651883,Microwave Radar,1,DMDS55-SB EX
DMDS55 - IA 5 NB On Ramp @ Fleur,41510567,-93651883,Microwave Radar,1,DMDS55-NB EN
DMDS56 - IA 5 SB @ West of IA 28,41513367,-93698967,Microwave Radar,2,DMDS56-SB RL
DMDS56 - IA 5 SB @ West of IA 28,41513367,-93698967,Microwave Radar,1,DMDS56-SB LL
DMDS56 - IA 5 NB @ West of IA 28,41513367,-93698967,Microwave Radar,1,DMDS56-NB LL
DMDS56 - IA 5 NB @ West of IA 28,41513367,-93698967,Microwave Radar,2,DMDS56-NB RL
DMDS57 - IA 5 SB @ Veterans Pkwy,41521733,-93730533,Microwave Radar,2,DMDS57-SB RL
DMDS57 - IA 5 SB @ Veterans Pkwy,41521733,-93730533,Microwave Radar,1,DMDS57-SB LL
DMDS57 - IA 5 NB @ Veterans Pkwy,41521733,-93730533,Microwave Radar,1,DMDS57-NB LL
DMDS57 - IA 5 NB @ Veterans Pkwy,41521733,-93730533,Microwave Radar,2,DMDS57-NB RL
DMDS57 - IA 5 SB Off Ramp @ Vete,41521733,-93730533,Microwave Radar,1,DMDS57-SB EX
DMDS58 - IA 5 SB @ I-35,41522467,-93761767,Microwave Radar,2,DMDS58-SB RL
DMDS58 - IA 5 SB @ I-35,41522467,-93761767,Microwave Radar,1,DMDS58-SB LL
DMDS58 - IA 5 NB @ I-35,41522467,-93761767,Microwave Radar,1,DMDS58-NB RL
DMDS58 - IA 5 NB @ I-35,41522467,-93761767,Microwave Radar,2,DMDS58-NB LL
DMDS58 - IA 5 NB Off Ramp @ I-35,41522467,-93761767,Microwave Radar,1,DMDS58-NB EX
DMDS59 - I-35 NB @ Grand Ave EB ,41538800,-93774650,Microwave Radar,2,DMDS59-NB RL
DMDS59 - I-35 NB @ Grand Ave EB ,41538800,-93774650,Microwave Radar,1,DMDS59-NB LL
DMDS59 - I-35 SB @ Grand Ave EB ,41538800,-93774650,Microwave Radar,1,DMDS59-SB LL
DMDS59 - I-35 SB @ Grand Ave EB ,41538800,-93774650,Microwave Radar,2,DMDS59-SB RL
DMDS59 - I-35 NB Off Ramp @ Gran,41538800,-93774650,Microwave Radar,1,DMDS59-NB EX
DMDS59 - I-35 SB On Ramp @ Grand,41538800,-93774650,Microwave Radar,1,DMDS59-SB EN
DMDS60 - I-35 NB @ Mills Civic P,41563250,-93777167,Microwave Radar,1,DMDS 60-NB LL
DMDS60 - I-35 NB @ Mills Civic P,41563250,-93777167,Microwave Radar,2,DMDS 60-NB CL
DMDS60 - I-35 NB @ Mills Civic P,41563250,-93777167,Microwave Radar,3,DMDS 60-NB RL
DMDS60 - I-35 SB @ Mills Civic P,41563250,-93777167,Microwave Radar,3,DMDS 60-SB RL
DMDS60 - I-35 SB @ Mills Civic P,41563250,-93777167,Microwave Radar,2,DMDS 60-SB CL
DMDS60 - I-35 SB @ Mills Civic P,41563250,-93777167,Microwave Radar,1,DMDS 60-SB LL
DMDS60 - I-35 NB On Ramp @ Mills,41563250,-93777167,Microwave Radar,1,DMDS 60-NB EN LL
DMDS60 - I-35 NB On Ramp @ Mills,41563250,-93777167,Microwave Radar,2,DMDS60-NB EN RL
DMDS60 - I-35 SB Off Ramp @ Mill,41563250,-93777167,Microwave Radar,1,DMDS 60-SB EX LL
DMDS60 - I-35 SB Off Ramp @ Mill,41563250,-93777167,Microwave Radar,2,DMDS60-SB EX RL
DMDS61 - I-35 NB @ I-235 EB Off ,41586317,-93777233,Microwave Radar,2,DMDS61-NB RL
DMDS61 - I-35 NB @ I-235 EB Off ,41586317,-93777233,Microwave Radar,1,DMDS61-NB LL
DMDS61 - I-35 SB @ I-80 EB On Ra,0,0,Microwave Radar,1,DMDS61-SB LL
DMDS61 - I-35 SB @ I-80 EB On Ra,0,0,Microwave Radar,2,DMDS61-SB RL
DMDS62 - I-80 EB Off Ramp @ I-23,41591867,-93785933,Microwave Radar,2,DMDS62-EB EX RL
DMDS62 - I-80 EB Off Ramp @ I-23,41591867,-93785933,Microwave Radar,1,DMDS62-EB EX LL
DMDS62 - I-80 WB @ West MixMaste,41591867,-93785933,Microwave Radar,1,DMDS62-WB LL
DMDS62 - I-80 WB @ West MixMaste,41591867,-93785933,Microwave Radar,2,DMDS62-WB RL
DMDS62 - I-80 EB @ West MixMaste,41591867,-93785933,Microwave Radar,2,DMDS62-EB RL
DMDS62 - I-80 EB @ West MixMaste,41591867,-93785933,Microwave Radar,1,DMDS62-EB LL
DMDS62 - I-80 WB On Ramp @ I-80/,41591867,-93785933,Microwave Radar,2,DMDS62-WB EN RL
DMDS62 - I-80 WB On Ramp @ I-80/,41591867,-93785933,Microwave Radar,1,DMDS62-WB EN LL
DMDS63 - I-80 EB @ Jordan Creek ,41591850,-93803700,Microwave Radar,2,DMDS63-EB RL
DMDS63 - I-80 EB @ Jordan Creek ,41591850,-93803700,Microwave Radar,1,DMDS63-EB LL
DMDS63 - I-80 WB @ Jordan Creek ,41591850,-93803700,Microwave Radar,1,DMDS63-WB LL
DMDS63 - I-80 WB @ Jordan Creek ,41591850,-93803700,Microwave Radar,2,DMDS63-WB RL
DMDS63 - I-80 EB On Ramp @ Jorda,41591850,-93803700,Microwave Radar,2,DMDS63-EB EN RL
DMDS63 - I-80 EB On Ramp @ Jorda,41591850,-93803700,Microwave Radar,1,DMDS63-EB EN LL
DMDS63 - I-80 WB Off Ramp @ Jord,41591850,-93803700,Microwave Radar,1,DMDS63-WB EX LL
DMDS63 - I-80 WB Off Ramp @ Jord,41591850,-93803700,Microwave Radar,2,DMDS63-WB EX RL
DMDS64 - I-80 EB @ Jordan Creek ,41591167,-93812083,Microwave Radar,1,DMDS64-EB LL
DMDS64 - I-80 EB @ Jordan Creek ,41591167,-93812083,Microwave Radar,2,DMDS64-EB RL
DMDS64 - I-80 WB @ Jordan Creek ,41591167,-93812083,Microwave Radar,2,DMD 64-WB RL
DMDS64 - I-80 WB @ Jordan Creek ,41591167,-93812083,Microwave Radar,1,DMDS64-WB LL
DMDS64 - I-80 WB On Ramp @ Jorda,41591166,-93812083,Microwave Radar,2,DMDS64-WB EN RL
DMDS64 - I-80 WB On Ramp @ Jorda,41591166,-93812083,Microwave Radar,1,DMDS64-WB EN LL
DMDS65 - I-80 EB @ West of Jorda,41585200,-93822067,Microwave Radar,2,DMDS65-EB RL
DMDS65 - I-80 EB @ West of Jorda,41585200,-93822067,Microwave Radar,1,DMDS65-EB LL
DMDS65 - I-80 WB @ West of Jorda,41585200,-93822067,Microwave Radar,1,DMDS65-WB LL
DMDS65 - I-80 WB @ West of Jorda,41585200,-93822067,Microwave Radar,2,DMDS65-WB RL
DMDS66 - I-35 NB @ Corporate Woo,41686033,-93576200,Microwave Radar,1,DMDS66-NB LL
DMDS66 - I-35 NB @ Corporate Woo,41686033,-93576200,Microwave Radar,2,DMDS66-NB CL
DMDS66 - I-35 NB @ Corporate Woo,41686033,-93576200,Microwave Radar,3,DMDS66-NB RL
DMDS66 - I-35 SB @ Corporate Woo,41686033,-93576200,Microwave Radar,3,DMDS66-SB RL
DMDS66 - I-35 SB @ Corporate Woo,41686033,-93576200,Microwave Radar,2,DMDS66-SB CL
DMDS66 - I-35 SB @ Corporate Woo,41686033,-93576200,Microwave Radar,1,DMDS66-SB LL
DMDS66 - I-35 NB On Ramp @ Corpo,41686033,-93576200,Microwave Radar,1,DMDS66-NB EN
DMDS66 - I-35 SB Off Ramp @ Corp,41686033,-93576200,Microwave Radar,1,DMDS66-SB EX
DMDS67 - I-35 NB @ Oralabor Rd O,41708100,-93576650,Microwave Radar,1,DMDS67-NB LL
DMDS67 - I-35 NB @ Oralabor Rd O,41708100,-93576650,Microwave Radar,2,DMDS67-NB CL
DMDS67 - I-35 NB @ Oralabor Rd O,41708100,-93576650,Microwave Radar,3,DMDS67-NB RL
DMDS67 - I-35 SB @ Oralabor Rd O,41708100,-93576650,Microwave Radar,3,DMDS67-SB RL
DMDS67 - I-35 SB @ Oralabor Rd O,41708100,-93576650,Microwave Radar,2,DMDS67-SB CL
DMDS67 - I-35 SB @ Oralabor Rd O,41708100,-93576650,Microwave Radar,1,DMDS67-SB LL
DMDS67 - I-35 SB Off Ramp @ Oral,41708100,-93576650,Microwave Radar,1,DMDS67-SB EX
DMDS68 - I-35 NB @ 1st St Ankeny,41731867,-93577000,Microwave Radar,2,DMDS68-NB RL
DMDS68 - I-35 NB @ 1st St Ankeny,41731867,-93577000,Microwave Radar,1,DMDS68-NB LL
DMDS68 - I-35 SB @ 1st St Ankeny,41731867,-93577000,Microwave Radar,1,DMDS68-SB LL
DMDS68 - I-35 SB @ 1st St Ankeny,41731867,-93577000,Microwave Radar,2,DMDS68-SB RL
DMDS69 - I-35 NB @ Grand Ave,41546618,-93775897,Microwave Radar,1,DMDS69-NB LL
DMDS69 - I-35 NB @ Grand Ave,41546618,-93775897,Microwave Radar,2,DMDS69-NB CL
DMDS69 - I-35 NB @ Grand Ave,41546618,-93775897,Microwave Radar,3,DMDS69-NB RL
DMDS69 - I-35 SB @ Grand Ave,41541488,-93775553,Microwave Radar,3,DMDS69-SB RL
DMDS69 - I-35 SB @ Grand Ave,41541488,-93775553,Microwave Radar,2,DMDS69-SB CL
DMDS69 - I-35 SB @ Grand Ave,41541488,-93775553,Microwave Radar,1,DMDS69-SB LL
DMDS70 - I-35 NB @ I-235 EB Off ,41583933,-93777169,Microwave Radar,3,DMDS70-NB RL
DMDS70 - I-35 NB @ I-235 EB Off ,41583933,-93777169,Microwave Radar,1,DMDS70-NB LL
DMDS70 - I-35 SB @ I-80 EB On Ra,41583970,-93777806,Microwave Radar,1,DMDS70-SB LL
DMDS70 - I-35 SB @ I-80 EB On Ra,41583970,-93777806,Microwave Radar,3,DMDS70-SB RL
NWDS01 - I-80 WB @ 52nd St,41681496,-93116463,Microwave Radar,2,NWDS01-WB-LL
NWDS01 - I-80 WB @ 52nd St,41681496,-93116463,Microwave Radar,1,NWDS01-WB-RL
NWDS02 - I-80 WB @ Cherry Creek,41681032,-93100745,Microwave Radar,2,NWDS02-WB-LL
NWDS02 - I-80 WB @ Cherry Creek,41681032,-93100745,Microwave Radar,1,NWDS02-WB-RL
NWDS03 - I-80 WB @ IA 14,41683485,-93077474,Microwave Radar,2,NWDS03-WB-LL
NWDS03 - I-80 WB @ IA 14,41683485,-93077474,Microwave Radar,1,NWDS03-WB-RL
NWDS04 - I-80 WB @ W 4th St,41683857,-93058462,Microwave Radar,2,NWDS04-WB-LL
NWDS04 - I-80 WB @ W 4th St,41683857,-93058462,Microwave Radar,1,NWDS04-WB-RL
NWDS05 - I-80 WB @ E 12th St,41683317,-93039074,Microwave Radar,2,NWDS05-WB-LL
NWDS05 - I-80 WB @ E 12th St,41683317,-93039074,Microwave Radar,1,NWDS05-WB-RL
NWDS06 - I-80 WB @ Iowa Speedway,41682681,-93000056,Microwave Radar,2,NWDS06-WB-LL
NWDS06 - I-80 WB @ Iowa Speedway,41682681,-93000056,Microwave Radar,1,NWDS06-WB-RL
NWDS07 - I-80 WB @ 84th St,41680028,-92941613,Microwave Radar,2,NWDS07-WB-LL
NWDS07 - I-80 WB @ 84th St,41680028,-92941613,Microwave Radar,1,NWDS07-WB-RL
NWDS08 - I-80 WB @ IA 224,41682630,-92902737,Microwave Radar,2,NWDS08-WB-LL
NWDS08 - I-80 WB @ IA 224,41682630,-92902737,Microwave Radar,1,NWDS08-WB-RL
NWDS09 - I-80 WB @ S 12th Ave,0,-92881869,Microwave Radar,2,NWDS09-WB-LL
NWDS09 - I-80 WB @ S 12th Ave,0,-92881869,Microwave Radar,1,NWDS09-WB-RL
NWDS09 - I-80 EB @ S 12th Ave,0,0,Microwave Radar,1,NWDS09-EB-RL
NWDS09 - I-80 EB @ S 12th Ave,0,0,Microwave Radar,2,NWDS09-EB-LL
NWDS07 - I-80 EB @ 84th St,41679823,-92941603,Microwave Radar,1,NWDS07-EB-RL
NWDS07 - I-80 EB @ 84th St,41679823,-92941603,Microwave Radar,2,NWDS07-EB-LL
NWDS08 - I-80 EB @ IA 224,41682381,-92902665,Microwave Radar,2,NWDS08-EB-LL
NWDS08 - I-80 EB @ IA 224,41682381,-92902665,Microwave Radar,1,NWDS08-EB-RL
NWDS06 - I-80 EB @ Iowa Speedway,41682460,-93000100,Microwave Radar,2,NWDS06-EB-LL
NWDS06 - I-80 EB @ Iowa Speedway,41682460,-93000100,Microwave Radar,1,NWDS06-EB-RL
NWDS05 - I-80 EB @ E 12th St,41683104,-93039090,Microwave Radar,1,NWDS05-EB-RL
NWDS05 - I-80 EB @ E 12th St,41683104,-93039090,Microwave Radar,2,NWDS05-EB-LL
NWDS04 - I-80 EB @ W 4th St,41683633,-93058460,Microwave Radar,2,NWDS04-EB-LL
NWDS04 - I-80 EB @ W 4th St,41683633,-93058460,Microwave Radar,1,NWDS04-EB-RL
NWDS03 - I-80 EB @ IA 14,41683293,-93077359,Microwave Radar,2,NWDS03-EB-LL
NWDS03 - I-80 EB @ IA 14,41683293,-93077359,Microwave Radar,1,NWDS03-EB-RL
NWDS02 - I-80 EB @ Cherry Creek,41680812,-93100749,Microwave Radar,2,NWDS02-EB-LL
NWDS02 - I-80 EB @ Cherry Creek,41680812,-93100749,Microwave Radar,1,NWDS02-EB-RL
NWDS01 - I-80 EB @ 52nd St,41681267,-93116396,Microwave Radar,2,NWDS01-EB-LL
NWDS01 - I-80 EB @ 52nd St,41681267,-93116396,Microwave Radar,1,NWDS01-EB-RL
DMDS80 - I-80 EB @ East of Altoo,41671816,-93443833,Microwave Radar,1,DMDS80-EB LL
DMDS80 - I-80 EB @ East of Altoo,41671816,-93443833,Microwave Radar,2,DMDS80-EB RL
DMDS80 - I-80 WB @ East of Altoo,41671994,-93444046,Microwave Radar,2,DMDS80-WB RL
DMDS80 - I-80 WB @ East of Altoo,41671994,-93444046,Microwave Radar,1,DMDS80-WB LL
DMDS72 - I-80 EB @ NE 22nd St (R,41651084,-93581237,Microwave Radar,3,DMDS72-EB RL
DMDS72 - I-80 EB @ NE 22nd St (R,41651084,-93581237,Microwave Radar,2,DMDS72-EB CL
DMDS72 - I-80 EB @ NE 22nd St (R,41651084,-93581237,Microwave Radar,1,DMDS72-EB LL
DMDS79 - I-80 EB @ Altoona 1st A,41669308,-93458011,Microwave Radar,1,DMDS79-EB LL
DMDS79 - I-80 EB @ Altoona 1st A,41669308,-93458011,Microwave Radar,2,DMDS79-EB RL
DMDS75 - I-80 EB @ NE 38th St,41656782,-93543263,Microwave Radar,1,DMDS75-EB-LL
DMDS75 - I-80 EB @ NE 38th St,41656782,-93543263,Microwave Radar,2,DMDS75-EB CL
DMDS75 - I-80 EB @ NE 38th St,41656782,-93543263,Microwave Radar,3,DMDS75-EB RL
DMDS75 - I-80 WB @ NE 38th St,41656957,-93543371,Microwave Radar,3,DMDS75-WB RL
DMDS75 - I-80 WB @ NE 38th St,41656957,-93543371,Microwave Radar,2,DMDS75-WB CL
DMDS75 - I-80 WB @ NE 38th St,41656957,-93543371,Microwave Radar,1,DMDS75-WB LL
DMDS78 - I-80 WB @ East of Hubbe,41663182,-93478662,Microwave Radar,3,DMDS78-WB RL
DMDS78 - I-80 WB @ East of Hubbe,41663182,-93478662,Microwave Radar,2,DMDS78-WB CL
DMDS78 - I-80 WB @ East of Hubbe,41663182,-93478662,Microwave Radar,1,DMDS78-WB LL
DMDS78 - I-80 EB @ East of Hubbe,41662570,-93478240,Microwave Radar,2,DMDS78-EB RL
DMDS78 - I-80 EB @ East of Hubbe,41662570,-93478240,Microwave Radar,1,DMDS78-EB LL
DMDS77 - I-80 WB @ Hubbell Ave,41661537,-93493663,Microwave Radar,3,DMDS77-WB RL
DMDS77 - I-80 WB @ Hubbell Ave,41661537,-93493663,Microwave Radar,2,DMDS77-WB CL
DMDS77 - I-80 WB @ Hubbell Ave,41661537,-93493663,Microwave Radar,1,DMDS77-WB LL
DMDS77 - I-80 EB @ Hubbell Ave,41662330,-93493652,Microwave Radar,3,DMDS77-EB RL
DMDS77 - I-80 EB @ Hubbell Ave,41662330,-93493652,Microwave Radar,1,DMDS77-EB LL
DMDS77 - I-80 EB @ Hubbell Ave,41662330,-93493652,Microwave Radar,2,DMDS77-EB CL
DMDS73 - I-80 EB @ I-235 EB On R,41652991,-93568708,Microwave Radar,1,DMDS73-EB LL
DMDS73 - I-80 EB @ I-235 EB On R,41652991,-93568708,Microwave Radar,2,DMDS73-EB CL
DMDS73 - I-80 EB @ I-235 EB On R,41652991,-93568708,Microwave Radar,3,DMDS73-EB RL
DMDS73 - I-80 WB @ I-35 NB Off R,41653216,-93568732,Microwave Radar,1,DMDS73-WB LL
DMDS73 - I-80 WB @ I-35 NB Off R,41653216,-93568732,Microwave Radar,2,DMDS73-WB CL
DMDS73 - I-80 WB @ I-35 NB Off R,41653216,-93568732,Microwave Radar,3,DMDS73-WB RL
DMDS79 - I-80 WB @ Altoona 1st A,41669509,-93458077,Microwave Radar,1,DMDS79-WB LL
DMDS79 - I-80 WB @ Altoona 1st A,41669509,-93458077,Microwave Radar,2,DMDS79-WB RL
DMDS76 - I-80 EB @ 34th Ave (R),41661907,-93507489,Microwave Radar,1,DMDS76-EB LL
DMDS76 - I-80 EB @ 34th Ave (R),41661907,-93507489,Microwave Radar,2,DMDS76-EB CL
DMDS76 - I-80 EB @ 34th Ave (R),41661907,-93507489,Microwave Radar,3,DMDS76-EB RL
DMDS76 - I-80 WB @ 34th Ave (R),41662100,-93507509,Microwave Radar,1,DMDS76-WB LL
DMDS76 - I-80 WB @ 34th Ave (R),41662100,-93507509,Microwave Radar,2,DMDS76-WB CL
DMDS76 - I-80 WB @ 34th Ave (R),41662100,-93507509,Microwave Radar,3,DMDS76-WB RL
DMDS01 - I-35 NB @ East MixMaste,41652921,-93575534,Microwave Radar,1,DMDS01-EB LL
DMDS01 - I-35 NB @ East MixMaste,41652921,-93575534,Microwave Radar,2,DMDS01-EB RL
DMDS01 - I-35 SB @ East MixMaste,41652919,-93575830,Microwave Radar,1,DMDS01-WB LL
DMDS01 - I-35 SB @ East MixMaste,41652919,-93575830,Microwave Radar,2,DMDS01-WB RL
DMDS02 - I-235 EB @ South of Eas,41640893,-93575612,Microwave Radar,1,DMDS02-EB LL
DMDS02 - I-235 EB @ South of Eas,41640893,-93575612,Microwave Radar,2,DMDS02-EB CL
DMDS02 - I-235 EB @ South of Eas,41640893,-93575612,Microwave Radar,3,DMDS02-EB RL
DMDS02 - I-235 WB @ South of Eas,41640876,-93575834,Microwave Radar,1,DMDS02-WB LL
DMDS02 - I-235 WB @ South of Eas,41640876,-93575834,Microwave Radar,2,DMDS02-WB CL
DMDS02 - I-235 WB @ South of Eas,41640876,-93575834,Microwave Radar,3,DMDS02-WB RL
DMDS03 - I-235 EB @ North of Gut,41619808,-93576285,Microwave Radar,1,DMDS03-EB LL
DMDS03 - I-235 EB @ North of Gut,41619808,-93576285,Microwave Radar,2,DMDS03-EB CL
DMDS03 - I-235 EB @ North of Gut,41619808,-93576285,Microwave Radar,3,DMDS03-EB RL
DMDS03 - I-235 WB @ North of Gut,41619826,-93576521,Microwave Radar,1,DMDS03-WB LL
DMDS03 - I-235 WB @ North of Gut,41619826,-93576521,Microwave Radar,2,DMDS03-WB CL
DMDS03 - I-235 WB @ North of Gut,41619826,-93576521,Microwave Radar,3,DMDS03-WB RL
DMDS06 - I-235 EB @ Guthrie Ave,41614598,-93577513,Microwave Radar,1,DMDS06-EB LL
DMDS06 - I-235 EB @ Guthrie Ave,41614598,-93577513,Microwave Radar,2,DMDS06-EB CL
DMDS06 - I-235 EB @ Guthrie Ave,41614598,-93577513,Microwave Radar,3,DMDS06-EB RL
DMDS06 - I-235 WB @ Guthrie Ave,41614652,-93577765,Microwave Radar,1,DMDS06-WB LL
DMDS06 - I-235 WB @ Guthrie Ave,41614652,-93577765,Microwave Radar,2,DMDS06-WB CL
DMDS06 - I-235 WB @ Guthrie Ave,41614652,-93577765,Microwave Radar,3,DMDS06-WB RL
DMDS10 - I-235 EB @ University A,41597646,-93592572,Microwave Radar,1,DMDS10-EB LL
